The Little Prince by Antoine de Saint-Exupéry
Dream of the Red Chamber by Cao Xueqin
The Hobbit by J. R. R. Tolkien
And Then There Were None by Agatha Christie
The Lion, the Witch and the Wardrobe by C. S. Lewis
She: A History of Adventure by H. Rider Haggard
The Adventures of Pinnochio by Carlo Collodi
The Da Vinci Code by Dan Brown
The Alchemist by Paulo Coelho
The Catcher in the Rye by J. D. Salinger
The Bridges of Madison County by Robert James Waller
Ben-Hur: A Tale of the Christ by Lew Wallace
You Can Heal Your Life by Louise Hay
One Hundred Years of Solitude by Gabriel García Márquez
Lolita by Vladimir Nabokov
Heidi by Johanna Spyri
The Common Sense Book of Baby and Child Care by Benjamin Spock
Anne of Green Gables by Lucy Maud Montgomery
Black Beauty by Anna Sewell
The Name of the Rose by Umberto Eco
The Eagle Has Landed by Jack Higgins
Watership Down by Richard Adams
The Hite Report by Shere Hite
Charlotte's Web by E. B. White
The Ginger Man by J. P. Donleavy
The Tale of Peter Rabbit by Beatrix Potter
Jonathan Livingston Seagull by Richard Bach
The Very Hungry Caterpillar by Eric Carle
A Message to Garcia by Elbert Hubbard
To Kill a Mockingbird by Harper Lee
Flowers in the Attic by V. C. Andrews
Cosmos by Carl Sagan
Sophie’s World by Jostein Gaarder
Angels & Demons by Dan Brown
Kane and Abel by Jeffrey Archer
How the Steel by Nikolai Ostrovsky
War And Peace by Leo Tolstoy
The Diary Of Anne Frank by Anne Frank
Your Erroneous Zones by Wayne Dyer
The Thorn Birds by Colleen McCullough
The Purpose Driven Life by Rick Warren
The Kite Runner by Khaled Hosseini
Valley of the Dolls by Jacqueline Susann
The Great Gatsby by F. Scott Fitzgerald
Gone with the Wind by Margaret Mitchell
Rebecca by Daphne du Maurier
Nineteen Eighty-Four by George Orwell
The Revolt of Mamie Stover by William Bradford Huie
The Girl With The Dragon Tattoo by Stieg Larsson
The Lost Symbol by Dan Brown
The Hunger Games by Suzanne Collins
James and the Giant Peach by Roald Dahl
The Young Guard by Alexander Alexandrovich Fadeyev
Who Moved My Cheese? by Spencer Johnson
A Brief History of Time by Stephen Hawking
Paul et Virginie by Jacques-Henri Bernardin de Saint-Pierre
Lust for Life by Irving Stone
The Wind in the Willows by Kenneth Grahame
The 7 Habits of Highly Effective People by Stephen R. Covey
Virgin Soil Upturned by Mikhail Sholokhov
The Celestine Prophecy by James Redfield
The Fault in Our Stars by John Green
The Shack by William P. Young
Uncle Styopa by Sergey Mikhalkov
The Godfather by Mario Puzo
Love Story by Erich Segal
Catching Fire by Suzanne Collins
Mockingjay by Suzanne Collins
Kitchen by Banana Yoshimoto
Andromeda Nebula by Ivan Yefremov
Autobiography of a Yogi by Paramahansa Yogananda
Gone Girl by Gillian Flynn
The Girl on the Train by Paula Hawkins
All Quit on the Western Front by Erich Maria Remarque
The Bermuda Triangle by Charles Berlitz
Things Fall Apart by Chinua Achebe
Animal Farm by George Orwell
Wolf Totem by Jiang Rong
The Happy Hooker: My Own Story by Xaviera Hollander
Jaws by Peter Benchley
Love You Forever by Robert Munsch
The Women's Room by Marilyn French
What to Expect When You're Expecting by Arlene Eisenberg and Heidi Murkoff
